State_Name,State_ab,Zip_Code,Mean
Virginia,VA,22406,102682
Virginia,VA,23867,48512
Virginia,VA,24609,52058
Virginia,VA,22630,51968
Virginia,VA,24210,38856
Virginia,VA,22443,59630
Virginia,VA,24477,48388
Virginia,VA,24230,37547
Virginia,VA,23693,117733
Virginia,VA,23188,71071
Virginia,VA,22304,171174
Virginia,VA,22303,97271
Virginia,VA,22305,67272
Virginia,VA,22314,118005
Virginia,VA,22902,68076
Virginia,VA,23325,60531
Virginia,VA,23320,78632
Virginia,VA,24174,62734
Virginia,VA,23322,104004
Virginia,VA,23323,100554
Virginia,VA,23834,48055
Virginia,VA,24541,26700
Virginia,VA,24541,60804
Virginia,VA,22046,130050
Virginia,VA,22911,95658
Virginia,VA,24333,41062
Virginia,VA,23666,66808
Virginia,VA,23669,58097
Virginia,VA,23661,52239
Virginia,VA,24523,41332
Virginia,VA,22801,48037
Virginia,VA,23860,50595
Virginia,VA,24572,36157
Virginia,VA,24502,54261
Virginia,VA,20110,111831
Virginia,VA,23607,32948
Virginia,VA,23601,61844
Virginia,VA,23602,46622
Virginia,VA,23606,54443
Virginia,VA,23608,49963
Virginia,VA,24064,64300
Virginia,VA,23503,53073
Virginia,VA,23509,76805
Virginia,VA,23509,69155
Virginia,VA,23507,70789
Virginia,VA,23523,37237
Virginia,VA,23513,57237
Virginia,VA,23518,64206
Virginia,VA,23502,0
Virginia,VA,23805,54631
Virginia,VA,23707,74767
Virginia,VA,24634,48022
Virginia,VA,23704,27206
Virginia,VA,23701,48608
Virginia,VA,24141,36089
Virginia,VA,23222,43373
Virginia,VA,23223,28412
Virginia,VA,23220,32539
Virginia,VA,23220,35863
Virginia,VA,23224,34211
Virginia,VA,23225,36741
Virginia,VA,24012,47929
Virginia,VA,24502,64721
Virginia,VA,24015,53136
Virginia,VA,24015,65128
Virginia,VA,24401,58285
Virginia,VA,23435,109365
Virginia,VA,23434,84007
Virginia,VA,23315,58388
Virginia,VA,23462,64304
Virginia,VA,23452,79583
Virginia,VA,23451,118524
Virginia,VA,23454,56081
Virginia,VA,22514,82250
Virginia,VA,23452,83602
Virginia,VA,23454,70887
Virginia,VA,23453,72338
Virginia,VA,23456,73143
Virginia,VA,23464,101337
Virginia,VA,23451,0
Virginia,VA,22601,72094
Virginia,VA,23416,55516
Virginia,VA,23421,58769
Virginia,VA,23350,40310
Virginia,VA,24343,47528
Virginia,VA,22911,89007
Virginia,VA,22947,73298
Virginia,VA,22901,97209
Virginia,VA,22908,46287
Virginia,VA,22903,143834
Virginia,VA,22959,81089
Virginia,VA,22937,65877
Virginia,VA,24445,68676
Virginia,VA,23083,52672
Virginia,VA,24574,57130
Virginia,VA,23236,41696
Virginia,VA,24572,46879
Virginia,VA,24522,65296
Virginia,VA,22213,147997
Virginia,VA,22207,188299
Virginia,VA,22207,179348
Virginia,VA,22207,117736
Virginia,VA,22204,170946
Virginia,VA,22205,144132
Virginia,VA,22201,118663
Virginia,VA,22201,128956
Virginia,VA,23237,40259
Virginia,VA,22201,150577
Virginia,VA,22201,44149
Virginia,VA,22203,74947
Virginia,VA,22204,53716
Virginia,VA,22204,109288
Virginia,VA,22204,85282
Virginia,VA,22206,118144
Virginia,VA,22204,71891
Virginia,VA,22202,113771
Virginia,VA,22202,144250
Virginia,VA,23803,52655
Virginia,VA,22305,112500
Virginia,VA,24437,66912
Virginia,VA,22939,62003
Virginia,VA,24421,78411
Virginia,VA,24440,56464
Virginia,VA,24477,71797
Virginia,VA,24503,88556
Virginia,VA,24104,62798
Virginia,VA,24523,54350
Virginia,VA,24095,81712
Virginia,VA,23237,77000
Virginia,VA,24122,72546
Virginia,VA,24315,54243
Virginia,VA,24090,65120
Virginia,VA,24077,93274
Virginia,VA,23868,35449
Virginia,VA,23868,41329
Virginia,VA,22908,49443
Virginia,VA,24656,39124
Virginia,VA,24631,59053
Virginia,VA,23921,40681
Virginia,VA,24588,54661
Virginia,VA,23235,66092
Virginia,VA,24502,48757
Virginia,VA,24588,49335
Virginia,VA,24576,52816
Virginia,VA,22514,58351
Virginia,VA,23069,55408
Virginia,VA,24312,31407
Virginia,VA,24317,42033
Virginia,VA,23923,29843
Virginia,VA,23225,100218
Virginia,VA,23236,120870
Virginia,VA,23113,136047
Virginia,VA,23836,127105
Virginia,VA,23831,82611
Virginia,VA,23831,96989
Virginia,VA,23836,69487
Virginia,VA,23838,91958
Virginia,VA,23234,57241
Virginia,VA,23237,75629
Virginia,VA,23832,76094
Virginia,VA,23235,70653
Virginia,VA,23113,78040
Virginia,VA,23113,150813
Virginia,VA,23236,83171
Virginia,VA,23114,113745
Virginia,VA,23236,82946
Virginia,VA,23120,133213
Virginia,VA,23112,113288
Virginia,VA,22611,85030
Virginia,VA,24127,57760
Virginia,VA,22701,101960
Virginia,VA,22701,60040
Virginia,VA,24256,47106
Virginia,VA,22611,84794
Virginia,VA,24288,44908
Virginia,VA,23833,62441
Virginia,VA,23841,55213
Virginia,VA,22560,48324
Virginia,VA,22307,120783
Virginia,VA,22306,124500
Virginia,VA,22308,174281
Virginia,VA,22079,167755
Virginia,VA,22310,118907
Virginia,VA,22303,112496
Virginia,VA,22729,90157
Virginia,VA,22315,86809
Virginia,VA,22315,168487
Virginia,VA,22306,44425
Virginia,VA,22309,68016
Virginia,VA,22079,129896
Virginia,VA,22310,113560
Virginia,VA,22310,137243
Virginia,VA,22032,134758
Virginia,VA,22150,110538
Virginia,VA,22015,132851
Virginia,VA,23803,61294
Virginia,VA,22152,147881
Virginia,VA,22015,149500
Virginia,VA,22015,149325
Virginia,VA,22153,167471
Virginia,VA,22003,80866
Virginia,VA,22032,179479
Virginia,VA,22042,139368
Virginia,VA,22044,174032
Virginia,VA,22042,98517
Virginia,VA,22003,126278
Virginia,VA,22307,105846
Virginia,VA,22044,89761
Virginia,VA,22041,69189
Virginia,VA,22003,104827
Virginia,VA,22151,101965
Virginia,VA,22312,104890
Virginia,VA,22206,97852
Virginia,VA,22182,122698
Virginia,VA,22180,142857
Virginia,VA,22124,170338
Virginia,VA,22181,181150
Virginia,VA,22079,89162
Virginia,VA,22031,137554
Virginia,VA,22207,186292
Virginia,VA,22101,186359
Virginia,VA,22043,159437
Virginia,VA,22043,89733
Virginia,VA,22043,100644
Virginia,VA,22102,186790
Virginia,VA,22066,193651
Virginia,VA,20170,154998
Virginia,VA,20170,134259
Virginia,VA,22303,87371
Virginia,VA,20170,120752
Virginia,VA,20171,79584
Virginia,VA,20191,110852
Virginia,VA,22033,176555
Virginia,VA,20190,148873
Virginia,VA,20190,158551
Virginia,VA,20191,181314
Virginia,VA,20171,162072
Virginia,VA,22033,123788
Virginia,VA,22030,170369
Virginia,VA,22309,129374
Virginia,VA,20120,129228
Virginia,VA,20121,81522
Virginia,VA,20121,109545
Virginia,VA,20151,190865
Virginia,VA,22030,93752
Virginia,VA,22030,110313
Virginia,VA,22937,69614
Virginia,VA,22039,161979
Virginia,VA,22039,193413
Virginia,VA,22153,0
Virginia,VA,20186,128888
Virginia,VA,22079,107650
Virginia,VA,20186,123177
Virginia,VA,22712,92964
Virginia,VA,24072,68634
Virginia,VA,22963,76482
Virginia,VA,24184,84547
Virginia,VA,24065,67153
Virginia,VA,24102,46445
Virginia,VA,24137,44107
Virginia,VA,22603,82063
Virginia,VA,22601,87735
Virginia,VA,22032,139954
Virginia,VA,22602,101305
Virginia,VA,22602,120232
Virginia,VA,24136,44838
Virginia,VA,24124,61316
Virginia,VA,23061,57554
Virginia,VA,23061,49598
Virginia,VA,23233,137879
Virginia,VA,23063,85279
Virginia,VA,24348,40080
Virginia,VA,22973,54963
Virginia,VA,22015,122200
Virginia,VA,23847,35326
Virginia,VA,24577,40034
Virginia,VA,24592,43294
Virginia,VA,24558,78282
Virginia,VA,23192,104461
Virginia,VA,23005,54627
Virginia,VA,23116,104841
Virginia,VA,23111,79321
Virginia,VA,23111,75907
Virginia,VA,23229,78571
Virginia,VA,22039,117001
Virginia,VA,23229,121352
Virginia,VA,23233,74679
Virginia,VA,23233,133102
Virginia,VA,23233,91166
Virginia,VA,23233,142173
Virginia,VA,23229,108192
Virginia,VA,23294,53898
Virginia,VA,23294,71576
Virginia,VA,23060,96285
Virginia,VA,23228,52872
Virginia,VA,22153,113057
Virginia,VA,23227,49006
Virginia,VA,23227,89691
Virginia,VA,23222,42022
Virginia,VA,23231,46283
Virginia,VA,23223,47810
Virginia,VA,23231,15946
Virginia,VA,23150,0
Virginia,VA,24112,43811
Virginia,VA,24148,35928
Virginia,VA,24148,35148
Virginia,VA,22003,148224
Virginia,VA,24078,54596
Virginia,VA,23430,65265
Virginia,VA,23487,74835
Virginia,VA,23185,120288
Virginia,VA,23187,64875
Virginia,VA,23188,106410
Virginia,VA,23421,55029
Virginia,VA,23181,47038
Virginia,VA,22485,86028
Virginia,VA,23181,67901
Virginia,VA,22482,56929
Virginia,VA,22003,74985
Virginia,VA,24243,39766
Virginia,VA,24263,31315
Virginia,VA,20180,127267
Virginia,VA,20197,147790
Virginia,VA,20176,59554
Virginia,VA,20175,205835
Virginia,VA,20132,99584
Virginia,VA,20105,94755
Virginia,VA,20147,155580
Virginia,VA,20147,174054
Virginia,VA,22041,59537
Virginia,VA,20147,98193
Virginia,VA,20148,171056
Virginia,VA,20148,127274
Virginia,VA,20165,154005
Virginia,VA,20165,183372
Virginia,VA,20165,68979
Virginia,VA,20164,117529
Virginia,VA,20152,85584
Virginia,VA,20148,167762
Virginia,VA,23117,77099
Virginia,VA,22151,109046
Virginia,VA,23974,45309
Virginia,VA,22727,77154
Virginia,VA,23109,51265
Virginia,VA,23970,38106
Virginia,VA,23968,42772
Virginia,VA,23927,54503
Virginia,VA,23092,97580
Virginia,VA,24060,47023
Virginia,VA,24060,19511
Virginia,VA,24060,63307
Virginia,VA,22182,136998
Virginia,VA,24073,72170
Virginia,VA,24060,76449
Virginia,VA,24149,68092
Virginia,VA,22949,72145
Virginia,VA,23124,89364
Virginia,VA,23405,52221
Virginia,VA,24521,62027
Virginia,VA,22473,61972
Virginia,VA,23824,54073
Virginia,VA,23922,68966
Virginia,VA,22508,100197
Virginia,VA,22124,172997
Virginia,VA,22942,69097
Virginia,VA,22835,65166
Virginia,VA,22849,53476
Virginia,VA,24053,38022
Virginia,VA,24557,44724
Virginia,VA,24531,59191
Virginia,VA,24527,47603
Virginia,VA,24549,66646
Virginia,VA,24586,56309
Virginia,VA,23139,91246
Virginia,VA,22101,192093
Virginia,VA,23901,50611
Virginia,VA,23901,59210
Virginia,VA,23875,103732
Virginia,VA,23842,65555
Virginia,VA,22192,93924
Virginia,VA,22193,80292
Virginia,VA,22193,83494
Virginia,VA,22191,90248
Virginia,VA,22191,115719
Virginia,VA,22193,98673
Virginia,VA,22043,104102
Virginia,VA,22025,109440
Virginia,VA,22134,60047
Virginia,VA,22192,87089
Virginia,VA,22193,152851
Virginia,VA,22192,166089
Virginia,VA,22193,104881
Virginia,VA,20111,121385
Virginia,VA,22192,148908
Virginia,VA,20112,151953
Virginia,VA,20109,66163
Virginia,VA,22182,102202
Virginia,VA,20155,137319
Virginia,VA,20136,159564
Virginia,VA,20155,88912
Virginia,VA,20155,112351
Virginia,VA,20109,89225
Virginia,VA,20109,100141
Virginia,VA,20111,94371
Virginia,VA,24084,70041
Virginia,VA,24301,41621
Virginia,VA,24084,52717
Virginia,VA,20170,123973
Virginia,VA,22572,45803
Virginia,VA,24019,73846
Virginia,VA,24153,62891
Virginia,VA,24018,89547
Virginia,VA,24018,91313
Virginia,VA,24179,41916
Virginia,VA,24435,64320
Virginia,VA,24450,67550
Virginia,VA,22827,46336
Virginia,VA,22815,79021
Virginia,VA,20171,167338
Virginia,VA,22821,76010
Virginia,VA,22812,64297
Virginia,VA,22846,73888
Virginia,VA,24225,52158
Virginia,VA,24266,53741
Virginia,VA,24224,38913
Virginia,VA,24250,55502
Virginia,VA,24251,35660
Virginia,VA,22657,72679
Virginia,VA,22664,65526
Virginia,VA,20190,138057
Virginia,VA,24354,42618
Virginia,VA,24354,64467
Virginia,VA,24319,56961
Virginia,VA,23829,0
Virginia,VA,22553,104923
Virginia,VA,22407,69368
Virginia,VA,22408,85126
Virginia,VA,22407,86412
Virginia,VA,22553,135019
Virginia,VA,22407,61851
Virginia,VA,20171,152178
Virginia,VA,22553,72657
Virginia,VA,22554,113886
Virginia,VA,22554,49772
Virginia,VA,22556,72788
Virginia,VA,22554,140818
Virginia,VA,22405,84932
Virginia,VA,22405,76096
Virginia,VA,23135,46448
Virginia,VA,23884,62540
Virginia,VA,24605,46576
Virginia,VA,20120,166905
Virginia,VA,24614,67383
Virginia,VA,24651,55625
Virginia,VA,24630,71544
Virginia,VA,22630,80622
Virginia,VA,22630,60033
Virginia,VA,24202,79908
Virginia,VA,24212,83049
Virginia,VA,24361,59255
Virginia,VA,24361,52122
Virginia,VA,22469,40529
Virginia,VA,20124,167544
Virginia,VA,22443,59762
Virginia,VA,24216,28705
Virginia,VA,24293,65000
Virginia,VA,24360,54972
Virginia,VA,24368,52266
Virginia,VA,24312,36454
Virginia,VA,24522,59824
Virginia,VA,23693,124688
Virginia,VA,23692,97828
Virginia,VA,23696,93939
Virginia,VA,23185,117607
Virginia,VA,22030,105338
Virginia,VA,22311,56116
Virginia,VA,22206,110049
Virginia,VA,22304,65378
Virginia,VA,22304,108703
Virginia,VA,22303,98260
Virginia,VA,22302,135480
Virginia,VA,22302,97259
Virginia,VA,22305,73489
Virginia,VA,22301,168533
Virginia,VA,22301,101257
Virginia,VA,22153,124896
Virginia,VA,24201,38560
Virginia,VA,24201,45714
Virginia,VA,22903,46359
Virginia,VA,22902,86181
Virginia,VA,22903,59063
Virginia,VA,22903,50362
Virginia,VA,23325,36262
Virginia,VA,23324,42751
Virginia,VA,23324,96781
Virginia,VA,23320,77989
Virginia,VA,20187,115277
Virginia,VA,23325,70440
Virginia,VA,23320,65510
Virginia,VA,23322,94730
Virginia,VA,23322,113214
Virginia,VA,23322,113147
Virginia,VA,23320,109924
Virginia,VA,23701,76546
Virginia,VA,23321,107415
Virginia,VA,23834,81527
Virginia,VA,24426,31993
Virginia,VA,22712,91057
Virginia,VA,24540,27388
Virginia,VA,24541,26497
Virginia,VA,24541,51004
Virginia,VA,24540,43142
Virginia,VA,23847,50353
Virginia,VA,22030,112546
Virginia,VA,22046,157863
Virginia,VA,23851,29463
Virginia,VA,22401,87781
Virginia,VA,24333,36312
Virginia,VA,24184,82283
Virginia,VA,23669,87148
Virginia,VA,23666,78563
Virginia,VA,23666,71395
Virginia,VA,23666,32846
Virginia,VA,23661,52252
Virginia,VA,23669,28828
Virginia,VA,23663,49687
Virginia,VA,23663,18010
Virginia,VA,23661,49882
Virginia,VA,23664,99876
Virginia,VA,22624,69600
Virginia,VA,22801,63672
Virginia,VA,22801,76986
Virginia,VA,22802,57887
Virginia,VA,23860,39503
Virginia,VA,24450,26437
Virginia,VA,24503,93192
Virginia,VA,24572,33550
Virginia,VA,24502,31435
Virginia,VA,24504,31434
Virginia,VA,24501,42125
Virginia,VA,22602,73872
Virginia,VA,20110,94252
Virginia,VA,20110,92322
Virginia,VA,20111,78890
Virginia,VA,24112,49815
Virginia,VA,24112,67449
Virginia,VA,23607,23581
Virginia,VA,23607,24824
Virginia,VA,23605,36315
Virginia,VA,23601,92046
Virginia,VA,23606,80122
Virginia,VA,23061,77328
Virginia,VA,23606,58375
Virginia,VA,23602,29570
Virginia,VA,23601,69646
Virginia,VA,23601,61417
Virginia,VA,23608,55586
Virginia,VA,23608,36389
Virginia,VA,23608,41803
Virginia,VA,23518,52309
Virginia,VA,23505,63183
Virginia,VA,23503,62710
Virginia,VA,23063,68110
Virginia,VA,23505,36690
Virginia,VA,23505,63411
Virginia,VA,23529,35973
Virginia,VA,23508,95105
Virginia,VA,23504,54758
Virginia,VA,23510,38928
Virginia,VA,23507,68718
Virginia,VA,23504,67883
Virginia,VA,23523,39171
Virginia,VA,23503,69229
Virginia,VA,23870,0
Virginia,VA,23513,54845
Virginia,VA,23513,48037
Virginia,VA,23513,51041
Virginia,VA,23518,63153
Virginia,VA,23518,73568
Virginia,VA,23502,53236
Virginia,VA,22204,148640
Virginia,VA,24273,30613
Virginia,VA,23803,57204
Virginia,VA,23803,60920
Virginia,VA,23662,116210
Virginia,VA,24592,43374
Virginia,VA,23664,0
Virginia,VA,23704,46685
Virginia,VA,23707,44653
Virginia,VA,23704,41593
Virginia,VA,23702,41727
Virginia,VA,23701,70978
Virginia,VA,23701,57893
Virginia,VA,23321,59096
Virginia,VA,23704,0
Virginia,VA,24141,52759
Virginia,VA,23116,101479
Virginia,VA,23227,66651
Virginia,VA,23222,27025
Virginia,VA,23220,23671
Virginia,VA,23223,26775
Virginia,VA,23223,42203
Virginia,VA,23219,27170
Virginia,VA,23221,69756
Virginia,VA,23220,40568
Virginia,VA,23226,95870
Virginia,VA,23224,38940
Virginia,VA,23111,89738
Virginia,VA,23218,37148
Virginia,VA,23234,31916
Virginia,VA,23225,70951
Virginia,VA,23225,35423
Virginia,VA,23234,43732
Virginia,VA,23225,47161
Virginia,VA,24012,46163
Virginia,VA,24179,62484
Virginia,VA,24016,41013
Virginia,VA,24018,96987
Virginia,VA,23233,66457
Virginia,VA,24017,37948
Virginia,VA,24013,30677
Virginia,VA,24014,104719
Virginia,VA,24153,56279
Virginia,VA,24153,50563
Virginia,VA,24401,41861
Virginia,VA,24401,64649
Virginia,VA,23434,38622
Virginia,VA,23434,50476
Virginia,VA,23435,0
Virginia,VA,23238,89199
Virginia,VA,23435,93438
Virginia,VA,23434,87638
Virginia,VA,23434,29768
Virginia,VA,23434,17475
Virginia,VA,23437,63272
Virginia,VA,23462,65568
Virginia,VA,23462,62497
Virginia,VA,23462,77367
Virginia,VA,23462,65586
Virginia,VA,23455,93345
Virginia,VA,23230,55979
Virginia,VA,23452,170189
Virginia,VA,23452,56923
Virginia,VA,23452,60063
Virginia,VA,23454,68317
Virginia,VA,23451,66978
Virginia,VA,23451,69105
Virginia,VA,23454,107865
Virginia,VA,23454,50892
Virginia,VA,23451,87909
Virginia,VA,23453,79108
Virginia,VA,23230,69564
Virginia,VA,23452,52102
Virginia,VA,23456,81960
Virginia,VA,23456,96459
Virginia,VA,23454,79195
Virginia,VA,23452,86499
Virginia,VA,23453,79423
Virginia,VA,23462,77988
Virginia,VA,23462,79477
Virginia,VA,23453,47818
Virginia,VA,23464,93882
Virginia,VA,23228,68439
Virginia,VA,23464,85926
Virginia,VA,23464,88285
Virginia,VA,23464,84191
Virginia,VA,23464,78837
Virginia,VA,22464,97032
Virginia,VA,22980,48482
Virginia,VA,22980,80231
Virginia,VA,23185,45200
Virginia,VA,22601,104995
Virginia,VA,22601,54839
Virginia,VA,23150,64683
Virginia,VA,24112,51976
Virginia,VA,22201,98424
Virginia,VA,24055,35291
Virginia,VA,23315,59425
Virginia,VA,23188,92271
Virginia,VA,23086,80029
Virginia,VA,24263,38865
Virginia,VA,20176,123198
Virginia,VA,20158,141791
Virginia,VA,20147,181788
Virginia,VA,20148,167799
Virginia,VA,20165,155769
Virginia,VA,22203,100971
Virginia,VA,20105,136205
Virginia,VA,23117,74123
Virginia,VA,23109,71054
Virginia,VA,23927,47985
Virginia,VA,24060,36747
Virginia,VA,24162,49787
Virginia,VA,23310,48165
Virginia,VA,22567,71694
Virginia,VA,24185,39174
Virginia,VA,24557,46870
Virginia,VA,22204,114623
Virginia,VA,23139,98187
Virginia,VA,23834,51984
Virginia,VA,22191,58415
Virginia,VA,22191,77099
Virginia,VA,22026,102911
Virginia,VA,22193,117495
Washington,WA,98263,48377
Washington,WA,98038,102482
Washington,WA,98256,65208
Washington,WA,99140,34573
Washington,WA,97346,65030
Washington,WA,98252,72028
Washington,WA,98014,142237
Washington,WA,98260,65585
Washington,WA,98370,85020
Washington,WA,98264,66707
Washington,WA,98541,60362
Washington,WA,98237,49771
Washington,WA,99021,67406
Washington,WA,98445,49974
Washington,WA,98272,76441
Washington,WA,98901,57826
Washington,WA,98059,128325
Washington,WA,98271,69386
Washington,WA,98569,31071
Washington,WA,98844,38429
Washington,WA,98377,48838
Washington,WA,99166,52840
Washington,WA,98368,56604
Washington,WA,98331,0
Washington,WA,98052,115345
Washington,WA,99030,62709
Washington,WA,98580,72051
Washington,WA,98188,57563
Washington,WA,98383,73723
Washington,WA,98586,40287
Washington,WA,99216,56816
Washington,WA,98229,82398
Washington,WA,98370,68182
Washington,WA,98946,66862
Washington,WA,98311,67621
Washington,WA,98466,74439
Washington,WA,99361,57262
Washington,WA,99371,52156
Washington,WA,98277,33850
Washington,WA,98862,49731
Washington,WA,98004,172496
Washington,WA,98220,17499
Washington,WA,98528,80626
Washington,WA,98335,105361
Washington,WA,99141,28379
Washington,WA,98225,57585
Washington,WA,98390,92410
Washington,WA,98813,42039
Washington,WA,98258,107557
Washington,WA,98382,32393
Washington,WA,98531,45466
Washington,WA,98624,67195
Washington,WA,98275,75654
Washington,WA,99326,56676
Washington,WA,98239,64313
Washington,WA,99118,86360
Washington,WA,98841,10964
Washington,WA,98366,58066
Washington,WA,98926,43099
Washington,WA,98908,57982
Washington,WA,98003,70420
Washington,WA,98531,57605
Washington,WA,98229,89326
Washington,WA,99133,46120
Washington,WA,98221,67263
Washington,WA,98273,57558
Washington,WA,98274,73462
Washington,WA,98201,85392
Washington,WA,98203,80023
Washington,WA,98208,119972
Washington,WA,98037,74959
Washington,WA,98275,82895
Washington,WA,98020,82452
Washington,WA,98682,88946
Washington,WA,98037,55809
Washington,WA,98021,97849
Washington,WA,98037,73317
Washington,WA,98296,120878
Washington,WA,98272,52951
Washington,WA,98258,91120
Washington,WA,98271,78856
Washington,WA,98259,90718
Washington,WA,98251,81325
Washington,WA,98292,0
Washington,WA,98606,75778
Washington,WA,99205,65182
Washington,WA,99201,41408
Washington,WA,99201,61130
Washington,WA,99223,62850
Washington,WA,99003,90037
Washington,WA,99208,68240
Washington,WA,99212,51038
Washington,WA,99206,47241
Washington,WA,99027,64772
Washington,WA,99004,45516
Washington,WA,98642,111773
Washington,WA,99114,49484
Washington,WA,98501,57181
Washington,WA,98502,78478
Washington,WA,98503,78949
Washington,WA,98506,57361
Washington,WA,98576,66770
Washington,WA,99362,71411
Washington,WA,99362,81639
Washington,WA,98226,96274
Washington,WA,98247,69294
Washington,WA,98665,47273
Washington,WA,98264,81330
Washington,WA,99163,27071
Washington,WA,98902,34376
Washington,WA,98903,37797
Washington,WA,98944,40344
Washington,WA,98937,59431
Washington,WA,99169,81437
Washington,WA,99344,58654
Washington,WA,99403,67312
Washington,WA,99403,44169
Washington,WA,98662,65701
Washington,WA,99353,75155
Washington,WA,99352,52572
Washington,WA,99352,136467
Washington,WA,99353,100762
Washington,WA,99352,132111
Washington,WA,99336,84754
Washington,WA,99338,115053
Washington,WA,99336,0
Washington,WA,99336,43408
Washington,WA,99336,30971
Washington,WA,98684,72020
Washington,WA,99337,74255
Washington,WA,99337,76078
Washington,WA,99350,36621
Washington,WA,99320,69839
Washington,WA,98831,63151
Washington,WA,98815,81230
Washington,WA,98801,91794
Washington,WA,98801,61012
Washington,WA,98802,69539
Washington,WA,98331,47869
Washington,WA,98682,63216
Washington,WA,98363,65060
Washington,WA,98362,47813
Washington,WA,98343,79849
Washington,WA,98382,67588
Washington,WA,98357,50769
Washington,WA,98629,72281
Washington,WA,98642,104738
Washington,WA,98668,82395
Washington,WA,98604,44717
Washington,WA,98606,98727
Washington,WA,98663,67751
Washington,WA,98671,84962
Washington,WA,98607,90298
Washington,WA,98662,75635
Washington,WA,98606,70777
Washington,WA,98665,116624
Washington,WA,98661,58319
Washington,WA,98685,94216
Washington,WA,98685,71142
Washington,WA,98665,72764
Washington,WA,98665,51668
Washington,WA,99328,55001
Washington,WA,98661,53118
Washington,WA,99320,83202
Washington,WA,98661,25924
Washington,WA,98664,58808
Washington,WA,98683,54994
Washington,WA,98684,46598
Washington,WA,98684,75479
Washington,WA,98683,106733
Washington,WA,98683,87791
Washington,WA,98682,91908
Washington,WA,98661,42192
Washington,WA,98632,83193
Washington,WA,98663,59671
Washington,WA,98661,34881
Washington,WA,98668,96922
Washington,WA,98632,55361
Washington,WA,98632,21463
Washington,WA,98632,60664
Washington,WA,98632,37943
Washington,WA,98626,33467
Washington,WA,98626,36052
Washington,WA,98625,66893
Washington,WA,98649,66873
Washington,WA,98632,56444
Washington,WA,98611,66527
Washington,WA,98830,39072
Washington,WA,98802,71604
Washington,WA,98802,44184
Washington,WA,99166,48501
Washington,WA,99301,37556
Washington,WA,99301,83715
Washington,WA,99301,105894
Washington,WA,99301,58977
Washington,WA,98802,80889
Washington,WA,99326,56047
Washington,WA,98837,83786
Washington,WA,98848,48489
Washington,WA,98837,36903
Washington,WA,98837,47989
Washington,WA,99357,41194
Washington,WA,98541,92903
Washington,WA,98557,60604
Washington,WA,98537,48080
Washington,WA,98520,72647
Washington,WA,99301,92811
Washington,WA,98550,54238
Washington,WA,98595,36842
Washington,WA,98277,52516
